kepid,tce_plnt_num,pred_class,norm_kepid
003337351,02,0,003337351
003337351,03,0,003337351
003337351,04,0,003337351
003337425,01,0,003337425
003337432,01,0,003337432
003337438,01,0,003337438
003337548,01,0,003337548
003338608,01,0,003338608
003338608,02,0,003338608
003338608,03,0,003338608
003338660,01,0,003338660
003338674,01,0,003338674
003338680,01,0,003338680
003338885,01,1,003338885
003338885,02,1,003338885
003339538,01,1,003339538
003339823,01,0,003339823
003340165,01,1,003340165
003340312,01,0,003340312
003340313,01,0,003340313
003340313,02,0,003340313
003340360,01,0,003340360
003340360,02,0,003340360
003340360,03,0,003340360
003340593,01,0,003340593
003341760,01,0,003341760
003341760,02,0,003341760
003341934,01,0,003341934
003341934,02,0,003341934
003342467,01,1,003342467
003342592,01,0,003342592
003342592,02,0,003342592
003342628,01,0,003342628
003342779,01,0,003342779
003342794,01,1,003342794
003342794,02,1,003342794
003342952,01,0,003342952
003342970,01,1,003342970
003342970,02,1,003342970
003343281,01,0,003343281
003343854,01,0,003343854
003343866,01,0,003343866
003344419,01,0,003344419
003344427,01,0,003344427
003345675,01,1,003345675
003346027,01,0,003346027
003346027,02,0,003346027
003346027,03,0,003346027
003346154,01,1,003346154
003346195,01,0,003346195
003346195,02,0,003346195
003346195,03,0,003346195
003346543,01,1,003346543
003347258,01,0,003347258
003347307,01,0,003347307
003347337,01,0,003347337
003347395,01,0,003347395
003347395,02,0,003347395
003347485,01,0,003347485
003347485,02,0,003347485
003347485,03,0,003347485
003347485,04,0,003347485
003347643,01,0,003347643
003347643,02,0,003347643
003348082,01,0,003348082
003348082,02,1,003348082
003348082,03,1,003348082
003348090,01,0,003348090
003348093,01,0,003348093
003348216,01,1,003348216
003348285,01,0,003348285
003348288,01,0,003348288
003348288,02,0,003348288
003348288,03,0,003348288
003348533,01,0,003348533
003348714,01,0,003348714
003351888,01,1,003351888
003351945,01,0,003351945
003351945,02,0,003351945
003351945,03,0,003351945
003351945,04,0,003351945
003352122,01,0,003352122
003352122,02,0,003352122
003352751,01,0,003352751
003352751,02,0,003352751
003353050,01,1,003353050
003353454,01,0,003353454
003354846,01,1,003354846
003354855,01,0,003354855
003355104,01,1,003355104
003356155,01,0,003356155
003356193,01,1,003356193
003356799,01,0,003356799
003356799,02,0,003356799
003356839,01,0,003356839
003425758,01,0,003425758
003425802,01,0,003425802
003425802,02,0,003425802
003425851,01,1,003425851
003426367,01,1,003426367
003426991,01,0,003426991
003427727,01,0,003427727
003427727,02,0,003427727
003427759,01,0,003427759
003427776,01,0,003427776
003427776,02,0,003427776
003428013,01,0,003428013
003428013,02,0,003428013
003428468,01,0,003428468
003428468,02,0,003428468
003429637,01,0,003429637
003429637,02,0,003429637
003429973,01,0,003429973
003429973,02,0,003429973
003431662,01,0,003431662
003433668,01,1,003433668
003437557,01,0,003437557
003437557,02,0,003437557
003437557,03,0,003437557
003437739,01,0,003437739
003437776,01,0,003437776
003437776,02,0,003437776
003437940,01,0,003437940
003437940,02,0,003437940
003437940,03,0,003437940
003438507,01,1,003438507
003438975,01,0,003438975
003438976,01,0,003438976
003439031,01,1,003439031
003439096,01,0,003439096
003439374,01,0,003439374
003439374,02,0,003439374
003440074,01,0,003440074
003440074,02,0,003440074
003440074,03,0,003440074
003440118,01,1,003440118
003440230,01,0,003440230
003440230,02,0,003440230
003440429,01,0,003440429
003440710,01,0,003440710
003440840,01,0,003440840
003440840,02,0,003440840
003440978,01,1,003440978
003440985,01,0,003440985
003441159,01,0,003441159
003441159,02,0,003441159
003441159,03,0,003441159
003441159,04,0,003441159
003441340,01,0,003441340
003441340,02,0,003441340
003441784,01,1,003441784
003441784,02,0,003441784
003441784,03,0,003441784
003441864,01,0,003441864
003441864,02,0,003441864
003442006,01,0,003442006
003442006,02,0,003442006
003442006,03,0,003442006
003442006,04,0,003442006
003442054,01,0,003442054
003442054,02,0,003442054
003442055,01,1,003442055
003442058,01,0,003442058
003442058,02,0,003442058
003442058,03,0,003442058
003442058,04,0,003442058
003443127,01,0,003443127
003443127,02,0,003443127
003443582,01,0,003443582
003443790,01,0,003443790
003443790,02,0,003443790
003444098,01,0,003444098
003444588,01,1,003444588
003444699,01,0,003444699
003445068,01,0,003445068
003445406,01,0,003445406
003445443,01,0,003445443
003445812,01,0,003445812
003446451,01,0,003446451
003446471,01,0,003446471
003446471,02,0,003446471
003446471,03,0,003446471
003446746,01,1,003446746
003446837,01,0,003446837
003446837,02,0,003446837
003446837,03,0,003446837
003446996,01,0,003446996
003446996,02,0,003446996
003447701,01,0,003447701
003447722,01,1,003447722
003447722,02,1,003447722
003447722,03,1,003447722
003448130,01,1,003448130
003448230,01,0,003448230
003448299,01,0,003448299
003448323,01,0,003448323
003448456,01,0,003448456
003448456,02,0,003448456
003448777,01,0,003448777
003448777,02,0,003448777
003448777,03,0,003448777
003448777,04,0,003448777
003448817,01,0,003448817
003449540,01,1,003449540
003450040,01,1,003450040
003453026,01,0,003453026
003453026,02,0,003453026
003453214,01,1,003453214
003453272,01,0,003453272
003453272,02,0,003453272
003453272,03,0,003453272
003453494,01,0,003453494
003453494,02,0,003453494
003454720,01,0,003454720
003454731,01,0,003454731
003454731,02,0,003454731
003454731,03,0,003454731
003454731,04,0,003454731
003454731,05,0,003454731
003454941,01,0,003454941
003455863,01,0,003455863
003455863,02,0,003455863
003455863,03,0,003455863
003456198,01,0,003456198
003456198,02,0,003456198
003456198,03,0,003456198
003456605,01,0,003456605
003456780,01,0,003456780
003456780,02,0,003456780
003456945,01,0,003456945
003456945,02,0,003456945
003456945,03,0,003456945
003457172,01,0,003457172
003457192,01,0,003457192
003457192,02,0,003457192
003458028,01,1,003458028
003458318,01,0,003458318
003458687,01,0,003458687
003458919,01,0,003458919
003458990,01,0,003458990
003459199,01,0,003459199
003459226,01,0,003459226
003459261,01,0,003459261
003459261,02,0,003459261
003526331,01,0,003526331
003529147,01,0,003529147
003529242,01,0,003529242
003529242,02,0,003529242
003529290,01,1,003529290
003529290,02,1,003529290
003530245,01,0,003530245
003530668,01,0,003530668
003530668,02,0,003530668
003531558,01,1,003531558
003532510,01,0,003532510
003532510,02,0,003532510
003532982,01,0,003532982
003532982,02,0,003532982
003532985,01,0,003532985
003532985,02,0,003532985
003533469,01,0,003533469
003534118,01,1,003534118
003534192,01,0,003534192
003534192,02,0,003534192
003539231,01,0,003539231
003539331,01,0,003539331
003539521,01,0,003539521
003539521,02,0,003539521
003539521,03,0,003539521
003539632,01,0,003539632
003539869,01,0,003539869
003539869,02,0,003539869
003540153,01,0,003540153
003541800,01,0,003541800
003541946,01,1,003541946
003541946,02,1,003541946
003541946,03,1,003541946
003542119,01,0,003542119
003542167,01,0,003542167
003542222,01,0,003542222
003542345,01,0,003542345
003542345,02,0,003542345
003542345,03,0,003542345
003542566,01,0,003542566
003542573,01,1,003542573
003542574,01,0,003542574
003542588,01,0,003542588
003543070,01,0,003543070
003543070,02,0,003543070
003543070,03,0,003543070
003543270,01,0,003543270
003543270,02,0,003543270
003543433,01,0,003543433
003543931,01,0,003543931
003543931,02,0,003543931
003544595,01,1,003544595
003544640,01,1,003544640
003544653,01,0,003544653
003544678,01,0,003544678
003544678,02,0,003544678
003544689,01,0,003544689
003544694,01,0,003544694
003544878,01,0,003544878
003544878,02,0,003544878
003544900,01,0,003544900
003545038,01,0,003545038
003545038,02,0,003545038
003545135,01,1,003545135
003545457,01,0,003545457
003545457,02,0,003545457
003545457,03,0,003545457
003545457,04,0,003545457
003545478,01,1,003545478
003545626,01,1,003545626
003545840,01,0,003545840
003545840,02,0,003545840
003546060,01,1,003546060
003546419,01,0,003546419
003546765,01,0,003546765
003546765,02,0,003546765
003546765,03,0,003546765
003547014,01,0,003547014
003547014,02,0,003547014
003547014,03,0,003547014
003547091,01,0,003547091
003547091,02,0,003547091
003547178,01,1,003547178
003547178,02,0,003547178
003547178,03,0,003547178
003547187,01,0,003547187
003547187,02,0,003547187
003547315,01,1,003547315
003547523,01,0,003547523
003547523,02,0,003547523
003547692,01,0,003547692
003547760,01,1,003547760
003547760,02,1,003547760
003548044,01,1,003548044
003548044,02,1,003548044
003548369,01,0,003548369
003548369,02,0,003548369
003548449,01,0,003548449
003548622,01,1,003548622
003548639,01,0,003548639
003548639,02,0,003548639
003548900,01,0,003548900
003548900,02,0,003548900
003548900,03,0,003548900
003550372,01,1,003550372
003550434,01,1,003550434
003553413,01,0,003553413
003553413,02,0,003553413
003553900,01,1,003553900
003554031,01,1,003554031
003554031,02,1,003554031
003554031,03,0,003554031
003554600,01,0,003554600
003554600,02,0,003554600
003555191,01,0,003555191
003555191,02,0,003555191
003556220,01,0,003556220
003556742,01,0,003556742
003556847,01,0,003556847
003557043,01,0,003557043
003557273,01,0,003557273
003557273,02,0,003557273
003557283,01,0,003557283
003557526,01,0,003557526
003557560,01,1,003557560
003558145,01,0,003558145
003558145,02,0,003558145
003558803,01,0,003558803
003558849,01,1,003558849
003558981,01,0,003558981
003558981,02,0,003558981
003559860,01,1,003559860
003559860,02,1,003559860
003559933,01,0,003559933
003559933,02,0,003559933
003559933,03,0,003559933
003559935,01,1,003559935
003560301,01,0,003560301
003560301,02,0,003560301
003560301,03,0,003560301
003560660,01,0,003560660
003560660,02,0,003560660
003560871,01,0,003560871
003560871,02,0,003560871
003561464,01,1,003561464
003561464,02,1,003561464
003561656,01,0,003561656
003561656,02,0,003561656
003561656,03,0,003561656
003561656,04,0,003561656
003561700,01,0,003561700
003561700,02,0,003561700
003626325,01,0,003626325
003629100,01,0,003629100
003629330,01,1,003629330
003629430,01,0,003629430
003629430,02,0,003629430
003629473,01,0,003629473
003629474,01,0,003629474
003629967,01,1,003629967
003632089,01,1,003632089
003632089,02,1,003632089
003632418,01,1,003632418
003632418,02,0,003632418
003633806,01,0,003633806
003633889,01,0,003633889
003634051,01,1,003634051
003634051,02,1,003634051
003634169,01,1,003634169
003634384,01,0,003634384
003634384,02,0,003634384
003634981,01,0,003634981
003635233,01,0,003635233
003635233,02,0,003635233
003635233,03,0,003635233
003635233,04,0,003635233
003640832,01,0,003640832
003640832,02,0,003640832
003640905,01,1,003640905
003640905,02,1,003640905
003641023,01,0,003641023
003641023,02,0,003641023
003641023,03,0,003641023
003641023,04,0,003641023
003641702,01,0,003641702
003641726,01,1,003641726
003642289,01,1,003642289
003642289,02,1,003642289
003642324,01,0,003642324
003642335,01,1,003642335
003642335,02,0,003642335
003642713,01,0,003642713
003642713,02,0,003642713
003642741,01,1,003642741
003643155,01,0,003643155
003644071,01,0,003644071
003644071,02,0,003644071
003644116,01,0,003644116
003644116,02,0,003644116
003644128,01,0,003644128
003644174,01,0,003644174
003644505,01,0,003644505
003644523,01,0,003644523
003644523,02,0,003644523
003644542,01,0,003644542
003644542,02,0,003644542
003644602,01,0,003644602
003644653,01,0,003644653
003644653,02,0,003644653
003645438,01,1,003645438
003645438,02,1,003645438
003645438,03,1,003645438
003645863,01,0,003645863
003645863,02,0,003645863
003646449,01,1,003646449
003647291,01,0,003647291
003648000,01,0,003648000
003648131,01,0,003648131
003648289,01,0,003648289
003648437,01,1,003648437
003649426,01,0,003649426
003650040,01,0,003650040
003650040,02,0,003650040
003650049,01,0,003650049
003650057,01,0,003650057
003650111,01,0,003650111
003650111,02,0,003650111
003654095,01,0,003654095
003654515,01,0,003654515
003654515,02,0,003654515
003654719,01,0,003654719
003654950,01,0,003654950
003655115,01,0,003655115
003655115,02,0,003655115
003655115,03,0,003655115
003655326,01,0,003655326
003655326,02,0,003655326
003655332,01,0,003655332
003655513,01,0,003655513
003655513,02,0,003655513
003655513,03,0,003655513
003656121,01,1,003656121
003656121,02,1,003656121
003656322,01,0,003656322
003656648,01,0,003656648
003656700,01,0,003656700
003656905,01,0,003656905
003656913,01,0,003656913
003657176,01,0,003657176
003657547,01,0,003657547
003657758,01,1,003657758
003657758,02,1,003657758
003658906,01,0,003658906
003659012,01,0,003659012
003659186,01,0,003659186
003659940,01,0,003659940
003660006,01,0,003660006
003660006,02,0,003660006
003660392,01,0,003660392
003660392,02,0,003660392
003660476,01,0,003660476
003660476,02,0,003660476
003660828,01,0,003660828
003660924,01,1,003660924
003660943,01,0,003660943
003661206,01,0,003661206
003661361,01,0,003661361
003661361,02,0,003661361
003661886,01,1,003661886
003661886,02,1,003661886
003662635,01,0,003662635
003662838,01,1,003662838
003662838,02,0,003662838
003662838,03,0,003662838
003663141,01,0,003663141
003663141,02,0,003663141
003663173,01,1,003663173
003663494,01,1,003663494
003663904,01,0,003663904
003663904,02,0,003663904
003728432,01,1,003728432
003728701,01,1,003728701
003730335,01,0,003730335
003730390,01,0,003730390
003730390,02,0,003730390
003732035,01,1,003732035
003732821,01,1,003732821
003732894,01,0,003732894
003733346,01,0,003733346
003733346,02,0,003733346
003733628,01,1,003733628
003733638,01,1,003733638
003733693,01,0,003733693
003734418,01,1,003734418
003734868,01,0,003734868
003734868,02,0,003734868
003735629,01,0,003735629
003735634,01,0,003735634
003742855,01,0,003742855
003742855,02,0,003742855
003743511,01,0,003743511
003744309,01,0,003744309
003744309,02,0,003744309
003745559,01,1,003745559
003745690,01,1,003745690
003745690,02,1,003745690
003745690,03,1,003745690
003746248,01,0,003746248
003746248,02,0,003746248
003747118,01,0,003747118
003747262,01,0,003747262
003747373,01,0,003747373
003747641,01,0,003747641
003747641,02,0,003747641
003747817,01,1,003747817
003747817,02,1,003747817
003748172,01,0,003748172
003748250,01,0,003748250
003748250,02,0,003748250
003748250,03,0,003748250
003748855,01,1,003748855
003748855,02,1,003748855
003749134,01,1,003749134
003749348,01,0,003749348
003749365,01,1,003749365
003749389,01,0,003749389
003749389,02,0,003749389
003749508,01,0,003749508
003749833,01,0,003749833
003749833,02,0,003749833
003749833,03,0,003749833
003749978,01,1,003749978
003749989,01,0,003749989
003749989,02,0,003749989
003752110,01,1,003752110
003756264,01,1,003756264
003756613,01,0,003756613
003757407,01,0,003757407
003757407,02,0,003757407
003757407,03,0,003757407
003757521,01,0,003757521
003757521,02,0,003757521
003757588,01,0,003757588
003757588,02,0,003757588
003757590,01,1,003757590
003757590,02,0,003757590
003757778,01,0,003757778
003757778,02,0,003757778
003757814,01,0,003757814
003757814,02,0,003757814
003758403,01,0,003758403
003758403,02,0,003758403
003758443,01,0,003758443
003758499,01,1,003758499
003758922,01,1,003758922
003759974,01,0,003759974
003760002,01,0,003760002
003760002,02,0,003760002
003760002,03,0,003760002
003761175,01,0,003761175
003761175,02,0,003761175
003761319,01,1,003761319
003761641,01,0,003761641
003761641,02,0,003761641
003761788,01,0,003761788
003762468,01,1,003762468
003762553,01,0,003762553
003762553,02,0,003762553
003762741,01,0,003762741
003762741,02,0,003762741
003763579,01,0,003763579
003763579,02,0,003763579
003763579,03,0,003763579
003763579,04,0,003763579
003764025,01,0,003764025
003764411,01,0,003764411
003764428,01,0,003764428
003764714,01,1,003764714
003764714,02,0,003764714
003764714,03,0,003764714
003764879,01,0,003764879
003765054,01,0,003765054
003765692,01,1,003765692
003765771,01,0,003765771
003765917,01,1,003765917
003765917,02,1,003765917
003766353,01,0,003766353
003766353,02,0,003766353
003766353,03,0,003766353
003830820,01,0,003830820
003830820,02,0,003830820
003831053,01,1,003831053
003831523,01,0,003831523
003831523,02,0,003831523
003831523,03,0,003831523
003831746,01,0,003831746
003831746,02,0,003831746
003831911,01,0,003831911
003831911,02,0,003831911
